Network Type,Latitude,Longitude
5G,25.58752506,85.23681102
3G,25.44867324,85.22606349
3G,25.62365482,85.21793756
4G,25.60988984,85.13239296
4G,25.71001173,85.26621372
5G,25.62364492,85.22656549
LTE,25.62195281,85.06560159
5G,25.45734694,85.24721344
4G,25.54653271,85.15203978
5G,25.64039473,84.98456592
4G,25.57223029,85.01528711
5G,25.45640216,85.1942341
3G,25.50379919,85.00703347
3G,25.48469939,85.23222818
LTE,25.42576059,85.16400368
LTE,25.58709221,85.17462528
4G,25.56820821,85.08255219
LTE,25.61238678,85.30518255
3G,25.4886064,85.03445354
3G,25.53463332,85.30253676
LTE,25.49152584,85.24441998
LTE,25.76619694,85.15644763
5G,25.51341072,85.00056312
LTE,25.61244832,85.28943611
LTE,25.55428323,84.96305431
3G,25.55002807,85.23950432
4G,25.52369712,85.09029489
3G,25.48284687,85.27650866
3G,25.63647167,85.05111496
3G,25.7321321,85.13044613
LTE,25.72768802,85.0573353
5G,25.62592817,85.25778052
4G,25.61173191,85.3008547
3G,25.57517794,85.04005005
LTE,25.43271855,85.09855062
3G,25.76495583,85.1417167
5G,25.49415257,85.07674216
4G,25.49367302,85.03872275
5G,25.60220352,85.1664212
3G,25.5821117,85.24149094
3G,25.46081797,85.16346779
3G,25.64024211,85.19760902
5G,25.72032738,85.08658795
3G,25.66040257,85.2030138
5G,25.65235002,85.11782136
LTE,25.64480265,85.11663854
LTE,25.46876268,85.01093629
5G,25.63235282,85.23938391
4G,25.66714367,85.0037692
3G,25.62991045,85.29115294
LTE,25.45954399,85.1313748
4G,25.47805831,85.1714963
5G,25.56663705,85.20706988
4G,25.69839594,85.12764107
LTE,25.61978367,84.98852319
LTE,25.56792021,85.22470604
5G,25.48118868,85.11926678
LTE,25.60981501,85.17013022
5G,25.44980882,85.04668018
5G,25.47317713,85.26264315
5G,25.53567655,85.23100994
4G,25.62505286,85.26706017
LTE,25.50661943,85.0146686
3G,25.55699236,84.96426794
3G,25.66663986,85.28745685
3G,25.66899265,85.04744357
4G,25.52442088,84.98064345
5G,25.64301349,85.06408717
5G,25.67741713,85.20037131
5G,25.59685217,85.18360643
4G,25.56346407,85.20836542
5G,25.66108139,85.07871353
3G,25.60124614,85.18866313
5G,25.66486286,85.16619155
5G,25.61844203,85.2063125
3G,25.76923076,85.1521161
5G,25.48772862,85.07315347
LTE,25.74402125,85.16434018
3G,25.55675223,85.25931337
LTE,25.63285838,85.13479561
LTE,25.63783394,85.26199618
LTE,25.7004465,85.00678773
4G,25.51181467,85.08385483
4G,25.55192982,85.1331429
3G,25.71414075,85.03823646
3G,25.53737962,85.00618447
LTE,25.76240409,85.09168013
LTE,25.53690874,85.25410414
LTE,25.69025313,85.12525967
5G,25.60494849,85.19625966
3G,25.46208022,85.2357757
3G,25.59599782,85.27248613
LTE,25.47187184,85.21553312
3G,25.68667935,85.23309866
5G,25.52945729,85.10827994
4G,25.46222327,85.11199929
3G,25.62708109,85.18468343
5G,25.67286907,85.13401432
5G,25.54057903,85.21335588
5G,25.65159987,85.01185505
LTE,25.48061416,85.26686888
LTE,25.73704519,85.18119172
5G,25.62605564,85.1379103
LTE,25.49196488,85.0561344
3G,25.59471907,85.27320242
5G,25.47557781,85.20343806
5G,25.72663975,85.24991004
3G,25.44915769,85.07379438
5G,25.65037284,84.97720523
4G,25.58005953,85.01358334
5G,25.5283695,85.28413844
5G,25.66013319,85.17552263
5G,25.73983825,85.15487775
4G,25.51121472,85.28462694
LTE,25.54276018,85.08614534
5G,25.55287809,85.1876374
4G,25.65765292,85.02383947
LTE,25.61612697,84.9940147
LTE,25.458417,85.02523284
LTE,25.64677319,85.2583413
5G,25.58981205,85.29330966
5G,25.60181591,85.19411461
LTE,25.60092427,85.23360653
4G,25.62935749,84.97803332
LTE,25.69770515,85.22692316
LTE,25.4186681,85.11815299
3G,25.60051776,84.97125372
4G,25.73362317,85.10990292
3G,25.56223417,85.07778922
LTE,25.63368446,85.30825833
5G,25.56211799,85.06719416
4G,25.4849234,85.17583215
5G,25.74084684,85.21415398
4G,25.71203383,85.23657618
3G,25.50985275,85.21929993
5G,25.44510363,85.07671488
5G,25.71486117,85.26158793
4G,25.55624271,85.18243112
5G,25.64772581,85.06404803
LTE,25.66267205,85.25311247
3G,25.56254868,85.17079657
3G,25.47076708,85.09244137
5G,25.63198624,85.00092658
4G,25.50253223,85.20400353
4G,25.63752475,85.27559124
5G,25.47813049,85.17510606
4G,25.71619016,85.03492985
LTE,25.56686517,85.00332132
4G,25.50492676,85.18063424
LTE,25.44975767,85.12666667
4G,25.47484979,85.1999066
5G,25.52215303,85.20988568
3G,25.67878013,85.23421315
5G,25.640779,85.14417867
LTE,25.69162501,85.15873836
4G,25.67036585,85.20178526
LTE,25.58094879,85.14064569
3G,25.54790408,85.00888584
4G,25.61714671,85.05010678
5G,25.63728428,85.01927944
LTE,25.61522214,85.01869024
4G,25.55351767,85.22650258
5G,25.5566854,85.20887735
3G,25.71859995,85.2488811
4G,25.55833856,85.3017895
4G,25.56808242,85.12032266
4G,25.47614645,85.26845474
4G,25.62950246,85.10071176
5G,25.46503968,85.23920452
LTE,25.66967814,85.29108058
3G,25.52166562,85.11623705
LTE,25.70545042,85.20734152
LTE,25.57676673,85.26240283
5G,25.66305833,85.08634549
3G,25.51807425,85.160655
LTE,25.70994935,85.02457783
5G,25.69806936,85.09070208
3G,25.72178539,85.10982681
5G,25.66069939,85.02511687
3G,25.67110956,85.07877842
LTE,25.47763084,85.08781594
3G,25.52840471,85.15314587
LTE,25.58651695,85.21124007
LTE,25.63617559,85.11691533
5G,25.73943644,85.06750993
LTE,25.45265964,85.17928179
5G,25.60136038,85.25446495
LTE,25.53754543,85.09729086
3G,25.58682815,85.13132866
LTE,25.59012582,85.23629215
5G,25.4954424,85.16070672
3G,25.64001273,85.22320159
5G,25.65723982,84.98959799
LTE,25.61614587,85.00575457
LTE,25.58069386,85.02732401
5G,25.69441928,85.1483771
4G,25.55966161,85.05228928
LTE,25.57302695,85.23198663
3G,25.53680471,85.21933301
5G,25.68748268,84.99513778
4G,25.57420963,85.13455708
5G,25.70509756,85.2532517
4G,25.7097645,85.13479401
LTE,25.76997577,85.11636331
3G,25.583729,85.29000701
4G,25.56075746,85.06841248
3G,25.60044669,85.24728105
3G,25.7635529,85.17990198
4G,25.60593361,85.2575345
LTE,25.6136347,85.18971284
3G,25.65002357,85.1827101
4G,25.6204145,85.24294588
3G,25.66058044,85.0868456
LTE,25.54523442,85.29914936
4G,25.58674196,85.10921522
5G,25.64811164,84.97794086
3G,25.68608519,85.18544143
LTE,25.61621901,85.22702988
5G,25.5324655,85.27914935
LTE,25.55416359,85.15058956
3G,25.68949219,85.12032944
5G,25.64456707,85.19172787
3G,25.65453067,85.22358728
4G,25.7471412,85.20933119
3G,25.63598828,85.25680769
5G,25.44880904,85.11732259
4G,25.70406145,85.05935853
LTE,25.49450397,85.07170492
LTE,25.53867204,85.02769212
LTE,25.43148367,85.11984128
LTE,25.75549251,85.15402873
LTE,25.52156892,85.28847222
4G,25.66090504,85.09407836
LTE,25.74229907,85.10372628
LTE,25.63737614,85.20083579
5G,25.70715769,85.03137038
4G,25.49823041,85.02513678
4G,25.68859351,85.10115243
5G,25.60594246,85.18370867
LTE,25.57173177,85.27206185
3G,25.49965656,85.03034584
3G,25.69472337,85.09899123
4G,25.59610988,85.29086259
LTE,25.58339766,85.01825665
4G,25.52030734,85.22043046
5G,25.65117461,85.17564618
3G,25.55357094,84.98829633
4G,25.71238771,85.03630434
5G,25.64599583,85.05249485
4G,25.69859159,85.19604827
LTE,25.74714213,85.17483859
3G,25.51856892,85.29844296
3G,25.45483405,85.18455928
5G,25.62103854,84.97026013
5G,25.44541387,85.17244797
5G,25.63200311,85.03833284
LTE,25.45436597,85.05366197
4G,25.76546177,85.16703395
LTE,25.55666936,84.99951361
5G,25.48943501,85.01258287
5G,25.50733598,85.09680681
5G,25.53793273,85.07688947
3G,25.65932873,85.05540091
LTE,25.59072797,85.17484428
3G,25.50806837,85.03552806
4G,25.61651422,85.3028246
4G,25.5073846,85.2549517
5G,25.69002841,85.00872703
5G,25.47123514,85.07854469
5G,25.55205723,84.98307545
LTE,25.67043644,85.01606036
4G,25.66061607,85.08736298
3G,25.47942815,85.13511496
4G,25.65202009,85.27517471
3G,25.60260167,84.96131387
4G,25.42818765,85.11695672
4G,25.6201851,85.1106052
3G,25.69940486,85.22102623
5G,25.62137025,85.16319166
5G,25.49325035,85.05172285
LTE,25.45654828,85.05265949
5G,25.64943867,85.15361009
5G,25.44685465,85.07852746
5G,25.59301909,84.98127423
3G,25.51235229,85.09453772
LTE,25.64782444,85.2367477
5G,25.44413196,85.06635185
5G,25.64213696,85.09195661
5G,25.71749846,85.25942944
5G,25.66228632,84.97265377
4G,25.69451907,85.14767682
4G,25.60454495,85.2312958
LTE,25.59125837,85.00401136
LTE,25.58315119,85.2386798
3G,25.58777478,85.02973895
4G,25.65950463,85.26196906
3G,25.65621712,85.05739269
LTE,25.56718429,85.18220607
3G,25.72893324,85.09918593
LTE,25.47454107,85.1400672
5G,25.53225358,85.23692196
LTE,25.60127104,85.07629117
3G,25.72827889,85.1559139
5G,25.54365446,84.98542825
LTE,25.56619853,85.13742498
3G,25.54370887,85.07010063
5G,25.70613008,85.21419693
LTE,25.67589156,85.00964378
3G,25.5553902,85.12531397
5G,25.70730511,85.19856272
4G,25.56931773,85.20678464
5G,25.64747837,85.13991227
LTE,25.71732487,85.03376836
LTE,25.55510947,85.12415571
5G,25.60359412,85.06630203
LTE,25.54652302,85.05166459
3G,25.75049493,85.14215094
3G,25.54770794,85.16949217
LTE,25.59868038,85.15538022
5G,25.46931463,85.2312107
LTE,25.75117079,85.0696878
LTE,25.56551793,85.14935914
3G,25.44769182,85.0510526
3G,25.62501063,85.2521535
4G,25.6594436,85.13813718
LTE,25.53497617,85.17887243
LTE,25.46585078,85.06654709
4G,25.50797551,85.13063946
5G,25.46760432,85.07148671
5G,25.64517425,85.30464407
3G,25.54474174,85.01995125
4G,25.60091801,85.21203942
LTE,25.62778106,85.05093697
4G,25.60170246,85.31095552
3G,25.49206869,85.17934083
5G,25.49321394,85.18776119
5G,25.56008145,85.16890397
3G,25.47853654,85.12678663
3G,25.64410893,84.97458806
3G,25.57997789,85.08658106
5G,25.72444234,85.20343014
4G,25.48501814,85.13384476
4G,25.54580803,84.99903903
3G,25.68467615,85.23726196
3G,25.60580594,85.11089935
4G,25.42452456,85.17742105
3G,25.61736869,85.02580385
4G,25.76048155,85.16968637
5G,25.62912374,85.20687775
5G,25.62049084,85.09495893
3G,25.69104659,85.07149939
LTE,25.69354961,85.1735714
5G,25.50768165,85.23947642
3G,25.66463502,85.21390723
LTE,25.68663076,84.99953213
3G,25.62163708,85.18013855
LTE,25.49186534,85.15171705
LTE,25.7472287,85.16051059
3G,25.57088747,84.96847866
3G,25.54381616,85.03390576
3G,25.45605615,85.05819764
3G,25.49470199,85.0035375
LTE,25.69363656,85.25124507
3G,25.67547254,85.10164164
4G,25.49771079,85.06550432
3G,25.5496441,85.25539021
LTE,25.43290621,85.14845285
3G,25.73472567,85.03187832
3G,25.46398404,85.07949949
5G,25.71526068,85.18887926
3G,25.52979066,85.09535794
4G,25.65664068,85.16582767
3G,25.53134641,85.22924382
LTE,25.61006453,85.03677553
5G,25.6156527,84.97231267
LTE,25.48469379,85.09215115
4G,25.62210792,85.2477195
LTE,25.49436685,85.02600377
LTE,25.57524209,85.24254629
3G,25.5996682,85.26101443
3G,25.60040719,85.09995068
3G,25.60713841,85.06225934
LTE,25.53433007,85.00655797
5G,25.46960701,85.17014804
LTE,25.57093083,85.14851182
4G,25.761193,85.16422476
5G,25.66676917,85.01028675
4G,25.67292103,84.98151909
3G,25.53985848,85.0368762
LTE,25.53341358,85.04312066
LTE,25.48935615,84.99922126
5G,25.55960913,85.10408356
3G,25.47125352,85.07076912
3G,25.72515719,85.02580148
5G,25.52333509,85.04281251
5G,25.51543441,85.00775802
3G,25.51335186,85.1725873
4G,25.71407555,85.22062541
3G,25.75257345,85.11506438
4G,25.72009685,85.05244399
LTE,25.61396363,85.14006933
3G,25.44366243,85.05833464
LTE,25.47188937,85.24365428
LTE,25.45284129,85.07721722
LTE,25.44671633,85.1234557
5G,25.4324993,85.12947458
5G,25.60820923,85.18226382
LTE,25.60661463,85.24441125
3G,25.67492154,85.10711159
LTE,25.72786463,85.23196435
3G,25.66489091,85.12138282
4G,25.53118606,85.20129356
3G,25.72239524,85.04039048
4G,25.60609276,85.12491529
3G,25.49579464,85.19738577
4G,25.64280869,85.17044756
4G,25.56385886,84.96904056
5G,25.58298989,85.30896567
5G,25.50720999,84.99066444
LTE,25.58863568,85.01766085
5G,25.53537056,85.16613655
LTE,25.51970935,84.98172589
5G,25.58705292,85.09486584
4G,25.67674299,85.11549519
5G,25.49935887,85.25087795
LTE,25.52456676,85.21188326
3G,25.64351627,84.97417691
5G,25.56403553,85.02495631
LTE,25.73191631,85.20535617
3G,25.69029777,85.06096595
4G,25.6912099,85.24811987
3G,25.65921722,85.26472581
LTE,25.62122659,85.27897479
LTE,25.53125874,85.19579647
3G,25.64626372,85.14614418
5G,25.74938464,85.21706481
5G,25.52778267,85.24440621
3G,25.44160224,85.15519129
4G,25.60112482,84.98626922
5G,25.57346845,85.20004063
4G,25.5801057,85.17411322
LTE,25.6825402,85.29299825
LTE,25.61400291,85.00140291
LTE,25.7677078,85.16006958
4G,25.62563882,85.25051543
5G,25.63900967,85.30697887
4G,25.4604755,85.24026097
4G,25.59502139,85.16497038
3G,25.61612013,85.12518936
5G,25.77344633,85.13429704
5G,25.48591421,85.13922281
5G,25.60286322,85.13553894
5G,25.67016097,85.0517573
LTE,25.54943668,85.09094505
LTE,25.61031499,85.05184265
3G,25.65837574,84.97458125
5G,25.74497802,85.18803321
5G,25.52533106,85.26338765
3G,25.64516855,85.00238048
5G,25.72529005,85.19356832
4G,25.62239775,84.98980372
LTE,25.62062681,84.98199883
4G,25.59720648,85.0939848
4G,25.73010111,85.23227742
4G,25.69745122,85.16097914
LTE,25.65628212,85.00088914
LTE,25.46963429,85.18906429
4G,25.47731426,85.21161305
4G,25.57725082,84.96414569
4G,25.51987452,85.12002521
5G,25.64292144,85.000505
4G,25.66903158,85.27735805
4G,25.65613047,85.27970224
3G,25.69070192,85.24160871
LTE,25.56209506,85.18995488
5G,25.69465225,85.17731171
4G,25.5710375,85.05818835
4G,25.59299786,85.1523249
3G,25.62586818,85.13956976
LTE,25.56637802,85.29769005
5G,25.63439179,85.22835794
3G,25.54247634,85.17049159
3G,25.46521065,85.08964403
LTE,25.51641589,85.1914557
3G,25.622465,85.25026015
LTE,25.50730821,85.14900773
LTE,25.59606504,85.00186521
4G,25.48263637,85.19667937
3G,25.48406269,85.12664026
LTE,25.55614386,85.06582395
3G,25.61441638,85.20352807
3G,25.67201086,85.29950146
5G,25.67683601,85.03750966
4G,25.71471359,85.11773224
LTE,25.7487459,85.12205848
5G,25.53566726,85.16098224
4G,25.53539135,85.06235055
LTE,25.73328245,85.05141938
LTE,25.69306919,85.23110549
3G,25.62408473,85.24513194
4G,25.68775417,85.00860815
4G,25.47366388,85.26639967
LTE,25.66422631,85.24731634
LTE,25.52667983,85.14758553
4G,25.56039628,85.29016724
4G,25.47166057,85.24871088
5G,25.46305276,85.23774979
5G,25.49178247,85.23414363
5G,25.62612949,84.97115961
LTE,25.54621214,85.21221799
4G,25.61869195,85.01413182
LTE,25.6681902,85.09521946
LTE,25.66675495,85.00970943
LTE,25.46533071,85.15806673
5G,25.56190408,85.00608676
5G,25.76001829,85.11139023
5G,25.58811375,85.09557668
LTE,25.58518271,85.11571237
5G,25.49469167,85.26766172
4G,25.59570685,85.11001336
3G,25.64788643,85.12088702
3G,25.72206814,85.22735307
5G,25.60975241,85.01637299
LTE,25.57434692,85.13324279
4G,25.55708046,85.27491171
LTE,25.71516565,85.15836139
3G,25.56937765,85.29112773
LTE,25.5245961,85.15817881
4G,25.62059235,85.12349558
LTE,25.54151334,85.29007792
3G,25.46231281,85.25879492
3G,25.54317193,85.28621449
LTE,25.54598926,85.28395426
3G,25.62639712,85.28993353
LTE,25.54253614,85.06356575
5G,25.65719158,85.12822845
LTE,25.64849081,85.0797495
5G,25.47427595,85.21193148
4G,25.61388447,84.97492646
4G,25.65245647,85.08728399
4G,25.6466794,85.24760343
LTE,25.61964187,85.25281024
5G,25.66697377,85.11286048
4G,25.51664615,85.22083633
LTE,25.45378893,85.20713487
LTE,25.6775147,85.16667102
5G,25.6154451,85.09300602
LTE,25.6916305,85.17346063
3G,25.70383526,85.05110753
4G,25.72991371,85.16720561
LTE,25.66471077,85.15053459
4G,25.65394999,85.00727166
5G,25.57762612,85.06012146
3G,25.59130899,85.21627922
4G,25.51508102,85.0394959
3G,25.5023952,85.22212751
5G,25.51041061,85.08770165
3G,25.5319801,85.233065
LTE,25.48683078,85.20998703
4G,25.59777053,85.19002542
LTE,25.47002946,85.05997622
5G,25.58765114,85.21413441
5G,25.547068,85.05265868
4G,25.64164344,85.07815737
5G,25.52162536,85.11118978
3G,25.57571781,85.21470594
3G,25.65131082,85.17744056
4G,25.4267368,85.0967002
4G,25.58183843,85.00922714
3G,25.72390811,85.1453197
LTE,25.55524153,85.20352482
5G,25.47452717,85.18932274
4G,25.46353406,85.18254002
LTE,25.66872055,85.10010309
3G,25.62843068,85.26349481
3G,25.52708627,85.2503062
3G,25.48136356,85.09384169
5G,25.65121263,85.06160002
4G,25.66219835,85.1181195
3G,25.62508776,85.26011571
3G,25.45172866,85.21519068
LTE,25.65988222,85.25995436
5G,25.42168529,85.14853017
LTE,25.52857115,85.10259182
LTE,25.66337639,85.2060703
LTE,25.65398444,85.0848018
LTE,25.69985913,85.20670128
4G,25.68545922,85.0382924
5G,25.65809716,85.29391103
4G,25.59388131,84.99483754
5G,25.48690007,85.0849523
LTE,25.48640352,85.18804067
3G,25.56927655,85.15102588
5G,25.68402426,85.11078234
4G,25.45679719,85.0585154
4G,25.4709433,85.14997062
5G,25.44125374,85.06952323
3G,25.58982652,85.21183871
5G,25.46790104,85.17429892
3G,25.51607588,85.20290622
LTE,25.6685207,85.29451667
3G,25.60855236,85.31438912
3G,25.67356347,85.26845187
5G,25.49633661,85.10072652
4G,25.72833561,85.11023659
LTE,25.62162208,85.23938228
4G,25.70538568,85.05043838
5G,25.43766993,85.08453817
LTE,25.71364472,85.17702651
4G,25.50481444,85.1536219
3G,25.61914783,85.14886078
5G,25.6641653,85.28266938
LTE,25.67962917,84.98508773
3G,25.73257948,85.10986203
4G,25.60682227,85.21190415
LTE,25.71338635,85.07507424
3G,25.44132785,85.10470535
5G,25.43021969,85.17200014
5G,25.50852178,85.19253521
3G,25.49309625,85.24291753
4G,25.65423139,85.12052375
LTE,25.73349377,85.03672604
LTE,25.64897904,85.15547933
5G,25.45684844,85.24192994
3G,25.57182189,85.14635415
3G,25.49310366,85.03483559
3G,25.55907262,84.99621857
LTE,25.56593091,85.23943988
3G,25.66637604,85.19041565
3G,25.69322001,85.22304566
5G,25.59936216,85.25399223
3G,25.73334568,85.12930618
5G,25.53276738,85.02267674
4G,25.61979566,85.06765369
4G,25.72956092,85.05500048
LTE,25.70633803,85.09558168
3G,25.49635646,85.03320587
5G,25.47533447,85.23267712
3G,25.57969293,85.00672656
LTE,25.60196269,85.02327822
3G,25.60940977,85.15576641
4G,25.59381943,85.22232299
3G,25.72998848,85.19621865
5G,25.75664931,85.07561602
3G,25.52191496,85.01330065
5G,25.59683884,85.15097043
3G,25.64030784,85.26795941
4G,25.6062629,85.29893302
5G,25.62091717,85.18272525
5G,25.70051378,85.14351956
4G,25.70342836,85.00848714
LTE,25.64787928,85.04923754
4G,25.65617242,85.15573213
4G,25.76988971,85.14501929
3G,25.74353281,85.15823463
LTE,25.48641494,85.27520574
3G,25.46483554,85.10117307
4G,25.70871975,85.1017328
LTE,25.61570522,84.98170802
5G,25.44895912,85.11298854
5G,25.54070738,85.06616324
5G,25.6689831,85.20868702
5G,25.57769804,84.99872939
LTE,25.57391975,84.99763722
5G,25.61615183,85.26565921
5G,25.49565749,85.18861414
4G,25.65476378,85.1757471
3G,25.4782752,85.14240732
3G,25.59715568,85.17437655
5G,25.42262505,85.08658847
5G,25.72948465,85.03759899
4G,25.61070844,85.16993867
3G,25.65513019,85.18855956
4G,25.59839471,85.10062058
3G,25.58084651,85.04646981
5G,25.50204349,85.06265386
LTE,25.5983453,84.9746627
5G,25.65570553,85.17426819
3G,25.51035582,85.10558695
LTE,25.68613257,85.24574739
3G,25.48120944,85.21404288
4G,25.52373809,85.16628223
LTE,25.53337374,85.27232095
3G,25.6954624,85.1393334
4G,25.62541247,85.00523904
LTE,25.50644699,85.17621599
3G,25.55519682,84.99686853
LTE,25.50872699,85.26506545
