Network Type,Latitude,Longitude
4G,25.46660906,85.09480991
3G,25.65399104,85.22841051
3G,25.63120388,85.20224959
5G,25.70124011,85.09224544
5G,25.49456623,85.07962235
4G,25.55678378,84.96883918
4G,25.66899042,85.24673772
LTE,25.61126136,84.99189775
LTE,25.72201713,85.1789399
5G,25.59663477,85.25938683
LTE,25.59853669,85.0627434
3G,25.5611436,85.10236771
4G,25.64327755,85.22608953
3G,25.47014697,85.13047523
5G,25.72831277,85.16735381
5G,25.68968476,85.13205417
3G,25.58026406,85.09632897
LTE,25.62280219,85.17327191
5G,25.67559867,85.0512333
LTE,25.74334017,85.07261869
3G,25.62337409,85.16497862
3G,25.52614638,85.22689315
4G,25.65745272,85.16230052
5G,25.66018615,85.03534513
5G,25.49486328,85.06552073
LTE,25.60553911,85.28565076
4G,25.55544105,84.97279429
LTE,25.53354541,85.27012217
LTE,25.65093568,85.15464306
3G,25.46059953,85.20538119
LTE,25.47389984,85.21442152
5G,25.70957021,85.27453888
LTE,25.51848384,85.16757506
3G,25.70104357,85.05818346
5G,25.47703555,85.16087925
3G,25.52686033,84.9990118
3G,25.71054064,85.09809747
3G,25.5955674,85.039535
3G,25.51770985,85.06352244
5G,25.60100121,85.20911009
3G,25.6444412,85.02705866
5G,25.61134494,85.08774293
LTE,25.53346564,85.22739364
3G,25.75471873,85.12378174
3G,25.47630218,85.09371087
5G,25.4862992,85.13376353
LTE,25.5116357,85.14118384
LTE,25.57337728,85.28057486
LTE,25.48712406,85.15061204
4G,25.53621846,85.23456125
5G,25.50861306,85.20459118
5G,25.63260015,85.25184435
LTE,25.55682756,85.12083242
5G,25.58289781,84.95829931
4G,25.65668991,85.22061299
4G,25.5851441,85.20579856
4G,25.57075759,85.11717708
5G,25.69174598,85.13722108
3G,25.58520565,85.15676392
3G,25.62262776,85.27311659
4G,25.57853453,85.26671198
3G,25.57013194,85.28155088
4G,25.49558898,85.09214638
4G,25.54336251,85.13927796
5G,25.55331017,85.20648625
LTE,25.62163421,85.24273362
5G,25.7006688,85.13745988
3G,25.67771546,85.02322142
3G,25.75727938,85.09364469
4G,25.46718454,85.1927097
5G,25.52795781,85.1132775
5G,25.64451722,85.22063789
3G,25.6399091,84.97552514
LTE,25.57067626,85.02731033
4G,25.53622249,85.20847409
LTE,25.68849002,85.11404935
3G,25.52164146,84.97718643
5G,25.76591247,85.16023188
LTE,25.63895914,85.11030411
4G,25.66572046,85.13649156
LTE,25.62836685,85.10739674
4G,25.68890475,85.03668378
3G,25.5960692,85.13711947
LTE,25.66379595,85.16844174
3G,25.53421113,85.18890556
5G,25.61285591,85.25640287
3G,25.59029722,85.15048944
4G,25.66387146,85.25032305
LTE,25.64749555,84.99172961
5G,25.68833948,85.27176347
3G,25.54425846,85.13892603
LTE,25.47844179,85.24354589
LTE,25.64461244,85.04083014
5G,25.47237838,85.24305073
4G,25.5047685,85.03371014
5G,25.58673762,85.02820786
4G,25.5705622,85.19668876
LTE,25.64392593,85.23750834
5G,25.4284844,85.07102745
5G,25.73520027,85.19879672
3G,25.54160554,85.24297993
5G,25.71361343,85.09070989
5G,25.49872916,85.17540376
5G,25.67691713,85.08342975
4G,25.51029066,85.25015261
4G,25.57264056,85.23451178
3G,25.59606456,85.13337305
4G,25.52604937,85.20621465
3G,25.68753605,85.1474875
3G,25.50406481,85.03209685
4G,25.44512121,85.22369433
LTE,25.54940685,85.0578307
4G,25.5748061,84.96747248
5G,25.68922889,85.2614781
4G,25.72492295,85.19748892
LTE,25.47325232,85.00504285
LTE,25.62375206,84.98582462
3G,25.74208366,85.20824119
5G,25.57216056,85.24558122
4G,25.73422968,85.08525709
LTE,25.55628574,85.19735968
LTE,25.7611527,85.17490421
LTE,25.56635517,85.06073989
4G,25.67935272,84.98360562
3G,25.43764293,85.1922961
3G,25.54432989,85.01197964
5G,25.67282334,85.22436568
3G,25.50150126,85.06099449
LTE,25.45920398,85.16510467
4G,25.68157836,85.23051561
LTE,25.5788159,85.31436019
3G,25.67022046,84.98985991
4G,25.60997369,85.20605281
3G,25.53266941,85.1245845
4G,25.53666838,85.10994681
3G,25.68563132,85.22000926
4G,25.53466115,85.06267144
5G,25.64594286,85.09098189
4G,25.66444247,85.02031674
LTE,25.5049872,85.1006324
4G,25.60784784,85.25732291
4G,25.46310378,85.12997459
5G,25.56169902,85.22540355
LTE,25.58916423,85.28652504
4G,25.5454444,85.15426797
4G,25.52604224,85.25703774
5G,25.61667408,85.15438653
3G,25.67987932,85.26303989
5G,25.68045711,85.24240498
3G,25.42783474,85.11206298
4G,25.6087186,84.95982034
4G,25.58517551,85.20941895
4G,25.43277289,85.17831929
3G,25.77171952,85.1257289
3G,25.66226091,85.20539093
4G,25.7586175,85.20370562
LTE,25.6907078,85.10557522
4G,25.45523179,85.20870867
5G,25.52460179,85.19740997
3G,25.67362191,85.27673452
3G,25.54793312,84.97480172
4G,25.61734487,85.23274766
5G,25.43327325,85.15398054
4G,25.50873737,85.19398748
5G,25.64714324,85.22024544
5G,25.46895953,85.08153311
3G,25.58137021,85.06632199
3G,25.66257747,85.14283887
LTE,25.56101921,85.07136114
5G,25.57388773,85.01691045
LTE,25.62351772,85.00215433
5G,25.6128103,85.11702058
LTE,25.59919096,85.31305619
5G,25.62656689,85.24107676
3G,25.67740932,85.19256132
LTE,25.57992404,85.11517407
3G,25.6925106,85.20633711
3G,25.65728399,85.29404304
4G,25.76237232,85.1335155
4G,25.53746148,85.19487405
5G,25.7069338,85.07307567
5G,25.55856025,85.22985412
5G,25.45150562,85.17848409
5G,25.48631302,85.12810865
3G,25.60194179,85.05433922
4G,25.67493613,85.03643974
LTE,25.65088559,85.07840461
LTE,25.50058561,85.12998104
LTE,25.49770112,85.24108511
5G,25.69076914,85.06602596
3G,25.54810486,85.2642894
LTE,25.75647426,85.0802613
5G,25.4200385,85.16684473
5G,25.71321158,85.11637145
LTE,25.7210489,85.1444708
5G,25.65926048,85.08326509
3G,25.64593129,84.97450328
4G,25.709939,85.1773888
5G,25.68954273,85.17607548
3G,25.6703239,85.19938197
LTE,25.70714382,85.15089366
4G,25.67940527,85.09221817
3G,25.53276537,85.00969109
LTE,25.71127571,85.16304398
3G,25.44924225,85.14311347
LTE,25.53166199,85.07777097
LTE,25.47916864,85.04516909
4G,25.59388428,85.07599942
4G,25.65194379,85.02807543
3G,25.61470553,85.12910951
5G,25.55051147,85.17038711
LTE,25.55257208,85.03857568
3G,25.68262253,85.06667863
LTE,25.5068781,85.16608782
5G,25.54872702,85.277926
LTE,25.60634316,85.17445923
LTE,25.62059165,85.11651541
4G,25.4600688,85.20159644
5G,25.54402887,85.17002377
5G,25.46932664,85.11900657
3G,25.58799961,85.30243339
5G,25.70193368,85.19990874
4G,25.68762542,85.22599074
5G,25.68169918,85.25922872
5G,25.62507864,85.229039
5G,25.72450389,85.21868743
5G,25.65133632,85.01790795
4G,25.65912341,85.05998233
LTE,25.57807105,85.3009251
4G,25.70425255,85.19299613
LTE,25.77254081,85.14783685
5G,25.58289868,85.27143542
3G,25.73639587,85.22851961
LTE,25.71252146,85.16124363
3G,25.51422891,85.15014498
LTE,25.59644856,85.15142627
3G,25.4762897,85.08845756
LTE,25.59774414,85.04631242
5G,25.47579075,85.21565374
LTE,25.64721638,85.29153868
4G,25.44805374,85.22895232
4G,25.65640727,84.97856128
5G,25.57332976,85.1068044
4G,25.58828404,85.06122996
5G,25.66471334,85.19215032
5G,25.73010839,85.17296677
5G,25.4550747,85.22173183
LTE,25.66071129,84.99979524
5G,25.56086993,85.29111615
5G,25.66134118,85.15205946
LTE,25.7422406,85.16093091
LTE,25.66232469,85.26283147
5G,25.71031107,85.20495703
5G,25.69885569,85.01914825
LTE,25.6479132,85.1489754
3G,25.63570599,85.13968325
3G,25.73004442,85.12997804
4G,25.5955319,85.21530331
LTE,25.739774,85.05790416
5G,25.50792864,85.18310225
LTE,25.75638241,85.19271159
5G,25.66559766,84.97830287
3G,25.67058338,85.04637247
5G,25.75112496,85.1845034
4G,25.73015303,85.18443391
4G,25.69595738,85.14246223
LTE,25.70209234,85.23957144
3G,25.4555172,85.10338653
4G,25.43417691,85.13336826
4G,25.58172141,85.29897024
5G,25.54598993,85.2703953
3G,25.53928656,84.99359514
3G,25.69941105,85.26447998
5G,25.60182425,85.09999998
3G,25.55708748,85.21131244
3G,25.63958084,85.0976114
3G,25.77214644,85.15968764
LTE,25.54960956,85.24861599
4G,25.57444827,85.16008076
5G,25.48796873,85.15076891
LTE,25.50605755,85.19119828
3G,25.77161275,85.11225368
4G,25.45914105,85.20442755
3G,25.55238155,85.0141591
5G,25.52935099,85.2172454
4G,25.71936411,85.25623297
5G,25.66361249,85.21720824
5G,25.58975828,85.2417106
4G,25.47690977,85.0349109
3G,25.4363851,85.08945101
LTE,25.54996669,85.03702133
5G,25.68722951,85.20175453
5G,25.71337056,85.00325962
LTE,25.47653845,85.15325601
LTE,25.56710744,84.99308874
4G,25.44181063,85.06764572
5G,25.45273731,85.14384517
4G,25.66414726,85.26776278
LTE,25.65868146,85.15908592
4G,25.66708398,85.19916956
LTE,25.61493841,84.99018311
5G,25.65939789,85.21369018
3G,25.60187228,85.13865864
LTE,25.71002225,85.23116621
5G,25.48038199,85.173908
LTE,25.57862051,85.17525565
5G,25.61983147,85.13787443
LTE,25.64565245,85.25473125
3G,25.4526706,85.04766336
4G,25.46377131,85.01595784
3G,25.57267927,85.23288137
4G,25.64385498,84.985839
3G,25.73485558,85.16898971
4G,25.56815205,85.07562163
LTE,25.71533516,85.12070937
3G,25.46736435,85.23559381
3G,25.59695835,85.15088075
LTE,25.69107361,85.07748319
4G,25.56590795,84.96623441
3G,25.5300071,85.0093246
4G,25.59693065,85.19974644
4G,25.76110718,85.10021483
5G,25.71958822,85.01545462
3G,25.6757807,85.05082557
LTE,25.59282668,85.06900039
3G,25.73446058,85.16610345
5G,25.66664554,84.98119156
5G,25.64745215,85.18382963
4G,25.6633711,85.22193547
LTE,25.68222651,85.10117095
LTE,25.53946288,85.01081383
4G,25.59354793,84.96464465
3G,25.58110768,85.12116088
3G,25.44957859,85.06443078
4G,25.69819935,85.17489741
3G,25.69706374,85.2744527
4G,25.51045782,85.0410036
3G,25.57732327,85.11990573
LTE,25.7116287,85.11109708
4G,25.64163974,85.17814599
LTE,25.55031144,85.0793974
3G,25.53125481,84.98652889
3G,25.71481699,85.24363429
LTE,25.56542489,85.21911116
LTE,25.61519588,85.00549386
5G,25.44305159,85.11295854
4G,25.5773296,85.12075936
3G,25.54079256,85.1073738
LTE,25.61080415,85.20342212
3G,25.66846458,85.08832684
4G,25.48097629,85.26715244
4G,25.67060688,85.26937532
LTE,25.63998826,85.25029496
4G,25.55343505,84.97322019
LTE,25.62389748,85.21027801
LTE,25.76043515,85.19055375
LTE,25.68466453,85.14525441
3G,25.62351264,85.17221706
5G,25.60483217,85.06745139
LTE,25.46813454,85.22505253
4G,25.54651644,85.0495984
5G,25.67375543,85.10630637
LTE,25.58830416,85.27735729
5G,25.74860819,85.21445322
5G,25.4364007,85.13006625
LTE,25.66404323,85.08764389
4G,25.68772205,85.14973222
LTE,25.49739453,85.22088234
5G,25.48358759,85.01126058
5G,25.52791023,85.10818562
4G,25.43380547,85.06113362
LTE,25.54638633,85.11884773
3G,25.61812196,85.19069591
4G,25.51870877,85.03714565
3G,25.45236513,85.17049855
3G,25.67082402,85.25282587
LTE,25.42910441,85.12654215
3G,25.76822968,85.1710521
5G,25.51642413,85.25841489
4G,25.68960838,85.06094466
3G,25.64919294,85.21990863
3G,25.61594218,85.09206431
LTE,25.74467738,85.08578833
4G,25.69566905,85.0769073
5G,25.73500405,85.02982322
5G,25.66983429,85.10075775
LTE,25.4641037,85.16291324
5G,25.4888411,85.08301644
4G,25.64629339,85.17934799
3G,25.54351542,85.21727799
5G,25.64801308,85.23832414
LTE,25.71742126,85.11012786
5G,25.57528826,85.0307835
5G,25.54824378,85.15688983
LTE,25.6961099,85.01289464
5G,25.60730447,85.13796176
5G,25.58447092,85.19823064
5G,25.73612964,85.09067095
5G,25.54169426,85.24577234
4G,25.68806903,85.03550288
5G,25.71663979,85.05390398
3G,25.58344762,85.3132874
4G,25.53947849,85.11112166
4G,25.4635703,85.08144965
4G,25.73852657,85.1276702
4G,25.61032936,85.26387375
LTE,25.755684,85.176932
LTE,25.60702647,85.2149587
3G,25.58426692,85.00962815
4G,25.47832326,85.2144271
5G,25.67045559,85.06399493
3G,25.46108015,85.16266462
3G,25.70707759,85.21254442
LTE,25.56931327,85.30589215
3G,25.66870998,85.14464146
LTE,25.60502581,85.14011182
3G,25.67676707,85.00029542
3G,25.47377654,85.22309554
4G,25.73475357,85.21795913
3G,25.48239397,85.21064959
5G,25.56345413,85.30635659
3G,25.44890826,85.198083
5G,25.68385508,85.20300768
LTE,25.57863759,85.29312075
5G,25.52303766,85.16982924
LTE,25.5928961,85.04687308
4G,25.5841637,85.2058413
4G,25.69733973,85.10563098
3G,25.68997884,85.24182832
LTE,25.69856547,85.17795922
5G,25.67734479,85.21265576
3G,25.59518976,85.2258371
4G,25.5065179,85.05282818
LTE,25.72553278,85.21201067
5G,25.57205918,85.05932285
LTE,25.53828067,85.17737025
LTE,25.47024667,85.21792357
4G,25.51126194,85.02459518
LTE,25.53407147,85.00123633
3G,25.52364431,85.19985054
4G,25.64988115,85.14895665
LTE,25.72485647,85.0544657
3G,25.6822114,85.20579437
3G,25.61403047,85.28653541
5G,25.6146014,85.21006849
3G,25.63696742,85.0851598
LTE,25.64435979,85.2564593
LTE,25.74791656,85.10123325
3G,25.68788302,85.16538616
5G,25.48399347,85.03293394
5G,25.68391586,85.00123261
LTE,25.52718487,85.23508506
4G,25.58268574,85.05198382
4G,25.71718079,85.13694561
4G,25.55548683,84.96304429
3G,25.70526328,85.0843325
LTE,25.47013625,85.2042802
LTE,25.51279141,85.24782049
5G,25.70900304,85.19559413
3G,25.45014031,85.20332501
LTE,25.54992063,85.26479544
LTE,25.72053573,85.24987858
5G,25.56012142,85.25121084
3G,25.72234349,85.17885358
5G,25.55826157,85.19118483
LTE,25.74201246,85.20084021
LTE,25.52124213,85.03546275
3G,25.68155987,85.23425184
4G,25.45830666,85.17690993
5G,25.75796556,85.10420499
4G,25.60680165,85.24103668
4G,25.58667525,85.23760448
4G,25.58307008,85.00542933
LTE,25.53755112,85.11272078
5G,25.43204721,85.09985582
5G,25.46528926,85.23248937
LTE,25.72695992,85.17314699
LTE,25.54839523,85.09439923
3G,25.47548812,85.0058972
5G,25.63356929,84.9977119
4G,25.4647439,85.09080344
5G,25.45312403,85.13801043
3G,25.44338457,85.21197513
LTE,25.67718775,85.26144785
4G,25.62649409,85.25338108
5G,25.53837111,84.98070588
4G,25.65429277,85.09373295
5G,25.67320856,85.03363317
4G,25.71096835,85.05971996
4G,25.49164435,85.24566867
4G,25.66955175,85.1931378
5G,25.61026494,84.97874483
4G,25.75645703,85.20855553
4G,25.61972602,84.98197753
5G,25.53554946,85.08084563
LTE,25.70030038,85.22941759
LTE,25.50461567,85.04297543
LTE,25.436093,85.09330697
4G,25.66958679,85.18950649
LTE,25.66206874,85.23933126
5G,25.55560271,85.07695724
5G,25.49172243,85.12190774
LTE,25.61015713,85.21711029
4G,25.70888933,85.16536783
LTE,25.68488575,85.00470239
LTE,25.61383055,85.13198004
LTE,25.57823039,85.00566288
LTE,25.5794225,85.08853618
5G,25.75039697,85.11670445
LTE,25.76446504,85.18697324
4G,25.66353052,84.97203368
3G,25.54295636,84.98675588
4G,25.53993921,85.12354173
LTE,25.74101315,85.05491356
LTE,25.64658872,85.123178
5G,25.55653931,85.24131545
3G,25.69394256,85.04026045
3G,25.71858472,85.0378539
3G,25.68721136,85.23289593
4G,25.77035118,85.11490921
LTE,25.50408536,85.1521502
4G,25.69669654,85.2464678
5G,25.55916148,85.04901009
LTE,25.4307688,85.10661167
5G,25.5954324,84.96612737
4G,25.67913303,85.26365224
3G,25.64248039,85.04005374
4G,25.5819558,85.21483139
5G,25.65260481,85.22248188
LTE,25.72694108,85.24984732
3G,25.584053,84.96900183
4G,25.58533736,84.99036171
LTE,25.58393009,85.11940932
3G,25.5450778,85.12679869
LTE,25.73191176,85.0577975
3G,25.56840467,85.08623017
5G,25.69475162,85.25383997
5G,25.73365735,85.22504836
4G,25.71323462,85.09086021
3G,25.68328697,84.98949456
4G,25.55241753,85.05443286
LTE,25.72263474,85.12259285
LTE,25.61605526,85.27747204
LTE,25.69613299,85.01448139
3G,25.60605472,85.26558499
LTE,25.60902634,85.2138986
4G,25.63383934,85.28784108
LTE,25.64943148,85.27077617
3G,25.62269015,85.15387577
4G,25.71942778,85.11052554
5G,25.43169938,85.15548703
3G,25.44765746,85.19599794
4G,25.47950186,85.04684425
LTE,25.60807744,85.06972411
LTE,25.66570278,85.00073408
LTE,25.57006985,85.0412632
5G,25.72838791,85.24897802
3G,25.67096148,85.05372941
5G,25.48595871,85.18458279
5G,25.56766199,85.00785407
5G,25.76685103,85.1360147
LTE,25.52568041,85.06141753
LTE,25.5106273,85.08318422
4G,25.51801647,84.99265511
5G,25.7286556,85.15308999
4G,25.43103523,85.15088301
4G,25.55824245,85.28458296
LTE,25.61348663,85.18828301
3G,25.67301841,85.0590805
5G,25.4894109,85.22098331
LTE,25.53162451,85.18274955
3G,25.45615074,85.04606667
4G,25.57220352,85.09715965
4G,25.719555,85.13119704
4G,25.61252069,85.06445061
LTE,25.475884,85.23098651
LTE,25.56780877,85.08472925
5G,25.62116725,85.23858802
3G,25.4806306,85.22639593
3G,25.5055044,85.0754207
4G,25.48579057,85.04385624
5G,25.6025463,84.97854061
3G,25.52138845,85.18572693
3G,25.65792036,84.98466792
4G,25.66985576,85.00391885
LTE,25.65581049,85.00629848
3G,25.71306531,85.25836863
4G,25.56314114,85.19831341
5G,25.43620582,85.2012597
5G,25.56295265,85.19724076
3G,25.52779021,85.0654495
3G,25.4586815,85.14610732
4G,25.65877355,85.03751485
3G,25.44166709,85.12737422
3G,25.56094185,85.01892577
5G,25.54432676,85.11102984
4G,25.66366232,85.19468295
LTE,25.51183123,85.14243468
5G,25.640258,85.01432892
LTE,25.52732277,85.07674719
LTE,25.6497627,85.30684326
LTE,25.56904077,85.23645204
LTE,25.60044441,85.01117959
4G,25.48722086,84.99349074
4G,25.66662986,85.30190234
5G,25.7284926,85.11078227
LTE,25.76285633,85.08320564
LTE,25.69585142,85.12219899
3G,25.66940703,85.02482988
3G,25.56866395,85.02150122
4G,25.6874432,85.28684867
3G,25.48726423,85.0396953
5G,25.67654207,85.1968735
3G,25.69602888,85.07785472
5G,25.75305167,85.07554703
4G,25.4902099,85.23958939
LTE,25.4735444,85.15363292
LTE,25.56025647,85.04544438
5G,25.62109121,85.0487764
5G,25.71333693,85.15122822
4G,25.66492369,85.26834949
LTE,25.53398189,85.22753381
3G,25.61732713,85.08443671
3G,25.4545678,85.17545398
5G,25.59696569,85.0342244
4G,25.5922555,85.18379936
LTE,25.52470908,85.19187688
LTE,25.52011803,85.023265
3G,25.57398418,85.26490866
LTE,25.57822715,85.16957789
3G,25.59933298,85.208546
3G,25.68808037,85.21952752
5G,25.72242501,85.15896211
5G,25.57100973,84.99920476
LTE,25.64665726,85.08924365
4G,25.61764868,85.2679858
3G,25.68234174,85.12045112
4G,25.67147158,85.05111348
4G,25.62914841,85.06700193
3G,25.48217897,85.04756794
4G,25.71770444,85.24476916
5G,25.61477434,85.23578059
5G,25.56931353,85.0445001
LTE,25.45651947,85.0512402
LTE,25.70140161,85.14266244
LTE,25.53854605,85.23824164
5G,25.5952521,85.17909382
4G,25.70074232,85.09897993
LTE,25.7317872,85.24742981
4G,25.6565463,84.99335628
5G,25.55160348,85.24899827
4G,25.73559274,85.18733727
LTE,25.67023814,85.14164837
3G,25.65273741,85.23888845
4G,25.48323389,85.14914169
4G,25.52472731,84.97367639
3G,25.73002915,85.05468131
4G,25.73083251,85.17291892
3G,25.69760942,85.10486552
3G,25.53148223,85.17131009
4G,25.66416197,85.10816089
4G,25.43359302,85.07343836
4G,25.7048339,85.25255352
3G,25.49752377,85.04630588
LTE,25.74480583,85.04572558
5G,25.75594802,85.18261477
3G,25.60331408,85.31063706
5G,25.45492273,85.05965518
3G,25.45281898,85.13642501
4G,25.6535661,84.99036676
4G,25.46242298,85.16723109
LTE,25.58606425,85.29170646
5G,25.6450107,85.06309843
4G,25.6071555,85.16438869
3G,25.53337142,85.15961615
LTE,25.49525361,85.13382105
5G,25.65903366,85.19494192
LTE,25.57015171,85.11615226
4G,25.48748328,85.00094904
LTE,25.55922126,85.29684498
4G,25.6866422,85.26425825
LTE,25.65228259,85.03617755
5G,25.63010596,85.25856731
3G,25.58313599,85.2018125
5G,25.60603614,85.12996491
5G,25.63606268,85.06993612
5G,25.4915275,85.06559331
4G,25.44694689,85.14176936
LTE,25.55249657,85.25420004
